Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSMMUG00000061644			
ENSMMUG00000005829	BST2	ENSMUSG00000046718	ortholog_one2one
ENSMMUG00000058531			
ENSMMUG00000050358	Metazoa_SRP		
ENSMMUG00000011482	FER1L5		
ENSMMUG00000016430	ZC3H6	ENSMUSG00000042851	ortholog_one2one
ENSMMUG00000021140	C9H10orf120	ENSMUSG00000013668	ortholog_one2one
ENSMMUG00000052130	HOXB4	ENSMUSG00000038692	ortholog_one2one
ENSMMUG00000060129			
ENSMMUG00000048290	Metazoa_SRP		
ENSMMUG00000022789	LRP12	ENSMUSG00000022305	ortholog_one2one
ENSMMUG00000050422			
ENSMMUG00000050017			
ENSMMUG00000019134	AICDA	ENSMUSG00000040627	ortholog_one2one
ENSMMUG00000044447	DGKE	ENSMUSG00000000276	ortholog_one2one
ENSMMUG00000050300			
ENSMMUG00000062493	Metazoa_SRP		
ENSMMUG00000019385	FOXM1	ENSMUSG00000001517	ortholog_one2one
ENSMMUG00000010032	EDEM2	ENSMUSG00000038312	ortholog_one2one
ENSMMUG00000017121	MAP3K19	ENSMUSG00000051590	ortholog_one2one
ENSMMUG00000018690	CNOT6	ENSMUSG00000020362	ortholog_one2one
ENSMMUG00000022877	PALM	ENSMUSG00000035863	ortholog_one2one
ENSMMUG00000007662	AS3MT	ENSMUSG00000003559	ortholog_one2one
ENSMMUG00000003414	ABCC3	ENSMUSG00000020865	ortholog_one2one
ENSMMUG00000057001	HOXB2	ENSMUSG00000075588	ortholog_one2one
ENSMMUG00000016621	TMBIM4	ENSMUSG00000020225	ortholog_one2one
ENSMMUG00000022725	FBL	ENSMUSG00000046865	ortholog_one2one
ENSMMUG00000017812	SF3B3	ENSMUSG00000033732	ortholog_one2one
ENSMMUG00000060623	Metazoa_SRP		
ENSMMUG00000033000	Y_RNA		
ENSMMUG00000000715	PPP1R13L	ENSMUSG00000040734	ortholog_one2one
ENSMMUG00000059363			
ENSMMUG00000020893	TMEM11	ENSMUSG00000043284	ortholog_one2one
ENSMMUG00000057406			
ENSMMUG00000043149	MFSD9	ENSMUSG00000041945	ortholog_one2one
ENSMMUG00000058538			
ENSMMUG00000052056	PROKR1		
ENSMMUG00000010560	SMIM24	ENSMUSG00000078439	ortholog_one2one
ENSMMUG00000019739	CNTNAP5		
ENSMMUG00000054711			
ENSMMUG00000021975	FOXN1	ENSMUSG00000002057	ortholog_one2one
ENSMMUG00000063574			
ENSMMUG00000050823			
ENSMMUG00000063723			
ENSMMUG00000040184	Metazoa_SRP		
ENSMMUG00000008069	UBE2E3	ENSMUSG00000027011	ortholog_one2one
ENSMMUG00000006638	PPIL3		
ENSMMUG00000056249			
ENSMMUG00000011802	CCDC91	ENSMUSG00000030301	ortholog_one2one
ENSMMUG00000005627	HECW2	ENSMUSG00000042807	ortholog_one2one
ENSMMUG00000063039	Y_RNA		
ENSMMUG00000022212	HOXB1	ENSMUSG00000018973	ortholog_one2one
ENSMMUG00000059856			
ENSMMUG00000053339			
ENSMMUG00000009914	SMAD9		
ENSMMUG00000016689	CCNJ	ENSMUSG00000025010	ortholog_one2one
ENSMMUG00000035944	SCARNA15		
ENSMMUG00000035134	Y_RNA		
ENSMMUG00000049807	OR1E1		
ENSMMUG00000029240	EEF2KMT	ENSMUSG00000022544	ortholog_one2one
ENSMMUG00000013062	PHETA2	ENSMUSG00000049687	ortholog_one2one
ENSMMUG00000004014	IRF7	ENSMUSG00000025498	ortholog_one2one
ENSMMUG00000008293	PPM1G	ENSMUSG00000029147	ortholog_one2one
ENSMMUG00000057467	U6		
ENSMMUG00000021496	KCNT1	ENSMUSG00000058740	ortholog_one2one
ENSMMUG00000028800	SLC7A9	ENSMUSG00000030492	ortholog_one2one
ENSMMUG00000006938	PDILT	ENSMUSG00000030968	ortholog_one2one
ENSMMUG00000052896	Metazoa_SRP		
ENSMMUG00000043966	DDX3Y	ENSMUSG00000069045	ortholog_one2one
ENSMMUG00000050293	RBBP4	ENSMUSG00000057236	ortholog_one2many
ENSMMUG00000019767	WAS	ENSMUSG00000031165	ortholog_one2one
ENSMMUG00000055131	UBALD2	ENSMUSG00000050628	ortholog_one2one
ENSMMUG00000016226	ADAMTS12	ENSMUSG00000047497	ortholog_one2one
ENSMMUG00000056240			
ENSMMUG00000004434	ZCCHC2	ENSMUSG00000038866	ortholog_one2one
ENSMMUG00000052483	TIMM8A	ENSMUSG00000048007	ortholog_one2one
ENSMMUG00000064907			
ENSMMUG00000053058			
ENSMMUG00000003896	ARHGAP6	ENSMUSG00000031355	ortholog_one2one
ENSMMUG00000010429	ZNF773	ENSMUSG00000053211	ortholog_many2many
ENSMMUG00000010429	ZNF773	ENSMUSG00000000103	ortholog_many2many
ENSMMUG00000026182	Y_RNA		
ENSMMUG00000060647	Metazoa_SRP		
ENSMMUG00000012100	CDH15	ENSMUSG00000031962	ortholog_one2one
ENSMMUG00000007552	APLF	ENSMUSG00000030051	ortholog_one2one
ENSMMUG00000013063	TGDS	ENSMUSG00000022130	ortholog_one2one
ENSMMUG00000057095			
ENSMMUG00000010669	HORMAD1	ENSMUSG00000028109	ortholog_one2one
ENSMMUG00000048318	Metazoa_SRP		
ENSMMUG00000004406	PGPEP1	ENSMUSG00000056204	ortholog_one2one
ENSMMUG00000017211	PPAN	ENSMUSG00000004100	ortholog_one2one
ENSMMUG00000060518	snoU13		
ENSMMUG00000013706	CLEC4E	ENSMUSG00000030142	ortholog_one2one
ENSMMUG00000023875	U6	ENSMUSG00000119277	ortholog_one2many
ENSMMUG00000023875	U6	ENSMUSG00000084454	ortholog_one2many
ENSMMUG00000036663	U7		
ENSMMUG00000063649			
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002075175	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002075989	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002076051	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002076384	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002076025	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002075919	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000092974	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000093249	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002075925	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002076252	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000093345	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000093059	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00002076654	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000092986	ortholog_many2many
ENSMMUG00000061563	Metazoa_SRP	ENSMUSG00000092905	ortholog_many2many
ENSMMUG00000057320	Y_RNA		
ENSMMUG00000005830	MVB12A	ENSMUSG00000031813	ortholog_one2one
ENSMMUG00000050005	OR1E2		
ENSMMUG00000039462	Metazoa_SRP		
ENSMMUG00000059495	SMIM44	ENSMUSG00000114004	ortholog_one2one
ENSMMUG00000047553	U2		
ENSMMUG00000053545	PKDREJ	ENSMUSG00000052496	ortholog_one2one
ENSMMUG00000010458	CUZD1	ENSMUSG00000040205	ortholog_one2one
ENSMMUG00000000005	NAGA	ENSMUSG00000022453	ortholog_one2one
ENSMMUG00000002358	SLC15A5	ENSMUSG00000044378	ortholog_one2one
ENSMMUG00000060052	Metazoa_SRP		
ENSMMUG00000051180			
ENSMMUG00000006742	SRSF6	ENSMUSG00000016921	ortholog_one2one
ENSMMUG00000050667	Y_RNA		
ENSMMUG00000022573	SLC49A4	ENSMUSG00000022848	ortholog_one2one
ENSMMUG00000058589	NATD1	ENSMUSG00000018931	ortholog_one2one
ENSMMUG00000004169	TMEM182	ENSMUSG00000079588	ortholog_one2one
ENSMMUG00000004503	PANX1	ENSMUSG00000031934	ortholog_one2one
ENSMMUG00000022041	STXBP2	ENSMUSG00000004626	ortholog_one2one
ENSMMUG00000010426	MBOAT7	ENSMUSG00000035596	ortholog_one2one
ENSMMUG00000060132	CDPF1	ENSMUSG00000064284	ortholog_one2one
ENSMMUG00000012793	ZNF227		
ENSMMUG00000013764	IGFBP3	ENSMUSG00000020427	ortholog_one2one
ENSMMUG00000050083	mml-mir-7199		
ENSMMUG00000053668	TMEM215	ENSMUSG00000046593	ortholog_one2one
ENSMMUG00000011058	SPATA22	ENSMUSG00000112920	ortholog_one2one
ENSMMUG00000012239	UNC119	ENSMUSG00000002058	ortholog_one2one
ENSMMUG00000019573	BTK	ENSMUSG00000031264	ortholog_one2one
ENSMMUG00000014510	ANKZF1	ENSMUSG00000026199	ortholog_one2one
ENSMMUG00000018782	C18H18orf21	ENSMUSG00000024273	ortholog_one2one
ENSMMUG00000060093	Metazoa_SRP		
ENSMMUG00000054248			
ENSMMUG00000041712		ENSMUSG00000059070	ortholog_one2many
ENSMMUG00000021436	LTBP1	ENSMUSG00000001870	ortholog_one2one
ENSMMUG00000053647			
ENSMMUG00000003539	QRICH2	ENSMUSG00000070331	ortholog_one2one
ENSMMUG00000003747	CNNM2	ENSMUSG00000064105	ortholog_one2one
ENSMMUG00000062891			
ENSMMUG00000022472	MRO	ENSMUSG00000064036	ortholog_one2one
ENSMMUG00000054143	Metazoa_SRP		
ENSMMUG00000004941	RPSA	ENSMUSG00000032518	ortholog_one2many
ENSMMUG00000018768	ZFPL1	ENSMUSG00000024792	ortholog_one2one
ENSMMUG00000054816	IRAK3	ENSMUSG00000020227	ortholog_one2one
ENSMMUG00000030801			
ENSMMUG00000054259			
ENSMMUG00000006121	ZNF549	ENSMUSG00000053211	ortholog_many2many
ENSMMUG00000006121	ZNF549	ENSMUSG00000000103	ortholog_many2many
ENSMMUG00000063156	MRPS7	ENSMUSG00000046756	ortholog_one2one
ENSMMUG00000003045	NDUFS7	ENSMUSG00000020153	ortholog_one2one
ENSMMUG00000058599			
ENSMMUG00000013703	CLEC4D	ENSMUSG00000030144	ortholog_one2one
ENSMMUG00000054108	TXNDC2	ENSMUSG00000050612	ortholog_one2one
ENSMMUG00000000490	SENP8	ENSMUSG00000051705	ortholog_one2one
ENSMMUG00000060034			
ENSMMUG00000052220			
ENSMMUG00000005098	PEBP1	ENSMUSG00000032959	ortholog_one2one
ENSMMUG00000016421	STXBP1	ENSMUSG00000026797	ortholog_one2one
ENSMMUG00000001518	ZNF518A	ENSMUSG00000049164	ortholog_one2one
ENSMMUG00000024238	U6		
ENSMMUG00000051382			
ENSMMUG00000060691	Y_RNA		
ENSMMUG00000061396	KLK6	ENSMUSG00000050063	ortholog_one2one
ENSMMUG00000016258	PPARA	ENSMUSG00000022383	ortholog_one2one
ENSMMUG00000013937	RAB41		
ENSMMUG00000057146	DOHH	ENSMUSG00000078440	ortholog_one2one
ENSMMUG00000051964			
ENSMMUG00000019611	ARRDC1	ENSMUSG00000026972	ortholog_one2one
ENSMMUG00000049929	Metazoa_SRP		
ENSMMUG00000058780	snoU13		
ENSMMUG00000062614	VAPA	ENSMUSG00000024091	ortholog_one2one
ENSMMUG00000008969	FANCD2OS	ENSMUSG00000033963	ortholog_one2one
ENSMMUG00000051154	Metazoa_SRP		
ENSMMUG00000051618			
ENSMMUG00000056969			
ENSMMUG00000051845	Y_RNA		
ENSMMUG00000007965	TAF1L	ENSMUSG00000031314	ortholog_one2many
ENSMMUG00000057830			
ENSMMUG00000064495			
ENSMMUG00000031856	TLN1	ENSMUSG00000028465	ortholog_one2one
ENSMMUG00000015865	ARG2	ENSMUSG00000021125	ortholog_one2one
ENSMMUG00000013698	CLEC6A	ENSMUSG00000023349	ortholog_one2one
ENSMMUG00000045652	BRK1	ENSMUSG00000033940	ortholog_one2one
ENSMMUG00000003117	GP6	ENSMUSG00000078810	ortholog_one2many
ENSMMUG00000052440			
ENSMMUG00000000717	POLR1G	ENSMUSG00000047649	ortholog_one2one
ENSMMUG00000001782	LINGO1	ENSMUSG00000049556	ortholog_one2one
ENSMMUG00000061984	Metazoa_SRP		
ENSMMUG00000018756	GRAMD2A	ENSMUSG00000074259	ortholog_one2one
ENSMMUG00000061646			
ENSMMUG00000025208	U6		
ENSMMUG00000020394	CCDC102A	ENSMUSG00000063605	ortholog_one2one
ENSMMUG00000024668	Y_RNA		
ENSMMUG00000059752			
ENSMMUG00000020835	PABPC3	ENSMUSG00000051732	ortholog_many2many
ENSMMUG00000020835	PABPC3	ENSMUSG00000046173	ortholog_many2many
ENSMMUG00000006122	ZNF550		
ENSMMUG00000045026	RHNO1	ENSMUSG00000048668	ortholog_one2one
ENSMMUG00000054357			
ENSMMUG00000014630	RAB3GAP1	ENSMUSG00000036104	ortholog_one2one
ENSMMUG00000052229			
ENSMMUG00000013146	CLDN2	ENSMUSG00000047230	ortholog_one2one
ENSMMUG00000002533	PIBF1	ENSMUSG00000022064	ortholog_one2one
ENSMMUG00000011661	ITGA8	ENSMUSG00000026768	ortholog_one2one
ENSMMUG00000010904	MAP2K3	ENSMUSG00000018932	ortholog_one2one
ENSMMUG00000014400	KRT71	ENSMUSG00000051879	ortholog_one2one
ENSMMUG00000005792	PIK3R5	ENSMUSG00000020901	ortholog_one2one
ENSMMUG00000065051	Metazoa_SRP		
ENSMMUG00000018741	MAP2	ENSMUSG00000015222	ortholog_one2one
ENSMMUG00000056520			
ENSMMUG00000009002	ACSM5	ENSMUSG00000030972	ortholog_one2one
ENSMMUG00000041119	MIR6125		
ENSMMUG00000018186	SOWAHB	ENSMUSG00000045314	ortholog_one2one
ENSMMUG00000034427	U6		
ENSMMUG00000053890	U2		
ENSMMUG00000008991	TMEM221	ENSMUSG00000043664	ortholog_one2one
ENSMMUG00000059330	IGFBP1	ENSMUSG00000020429	ortholog_one2one
ENSMMUG00000056411			
ENSMMUG00000064815	snoU13		
ENSMMUG00000027111	mml-mir-187	ENSMUSG00000065532	ortholog_one2one
ENSMMUG00000057610	MGST1	ENSMUSG00000008540	ortholog_one2one
ENSMMUG00000008288	SNX17	ENSMUSG00000029146	ortholog_one2one
ENSMMUG00000052572			
ENSMMUG00000063985	Y_RNA		
ENSMMUG00000008687	BLNK	ENSMUSG00000061132	ortholog_one2one
ENSMMUG00000006639	NIF3L1	ENSMUSG00000026036	ortholog_one2one
ENSMMUG00000052959	U6		
ENSMMUG00000012240	PIGS	ENSMUSG00000041958	ortholog_one2one
ENSMMUG00000010707	STAT3	ENSMUSG00000004040	ortholog_one2one
ENSMMUG00000002686	TOPORS	ENSMUSG00000036822	ortholog_one2one
ENSMMUG00000053501			
ENSMMUG00000052438	U5		
ENSMMUG00000022724			
ENSMMUG00000058998	POMP	ENSMUSG00000029649	ortholog_one2one
ENSMMUG00000031011	WBP2NL	ENSMUSG00000022455	ortholog_one2one
ENSMMUG00000059541	U6		
ENSMMUG00000050044			
ENSMMUG00000012102	SLC22A31		
ENSMMUG00000054242	snoU13		
ENSMMUG00000053295			
ENSMMUG00000000718	ERCC1	ENSMUSG00000003549	ortholog_one2one
ENSMMUG00000058095	VSX1	ENSMUSG00000033080	ortholog_one2one
ENSMMUG00000061295	PDZD11	ENSMUSG00000015668	ortholog_one2one
ENSMMUG00000022322		ENSMUSG00000008435	ortholog_one2many
ENSMMUG00000009290	ZNF416		
ENSMMUG00000040247	IZUMO1R	ENSMUSG00000031933	ortholog_one2one
ENSMMUG00000010668	GOLPH3L	ENSMUSG00000046519	ortholog_one2one
ENSMMUG00000016628	HELB	ENSMUSG00000020228	ortholog_one2one
ENSMMUG00000057716	Metazoa_SRP		
ENSMMUG00000058894			
ENSMMUG00000023172	RBM41	ENSMUSG00000031433	ortholog_one2one
ENSMMUG00000055377			
ENSMMUG00000049979	Metazoa_SRP		
ENSMMUG00000004024	CDHR5	ENSMUSG00000025497	ortholog_one2one
ENSMMUG00000022878	MISP	ENSMUSG00000035852	ortholog_one2one
ENSMMUG00000006738	L3MBTL1	ENSMUSG00000035576	ortholog_one2one
ENSMMUG00000057612			
ENSMMUG00000007397	LONP2	ENSMUSG00000047866	ortholog_one2one
ENSMMUG00000027429	Y_RNA		
ENSMMUG00000048281	CCDC179	ENSMUSG00000094445	ortholog_one2one
ENSMMUG00000060825	Metazoa_SRP		
ENSMMUG00000024468	U1		
ENSMMUG00000051518			
ENSMMUG00000061657	snoU13		
ENSMMUG00000065095			
ENSMMUG00000005099	TAOK3	ENSMUSG00000061288	ortholog_one2one
ENSMMUG00000013678	EMD	ENSMUSG00000001964	ortholog_one2one
ENSMMUG00000052963			
ENSMMUG00000007721	ZFPM2	ENSMUSG00000022306	ortholog_one2one
ENSMMUG00000022572	HSPBAP1	ENSMUSG00000022849	ortholog_one2one
ENSMMUG00000019768	SUV39H1	ENSMUSG00000039231	ortholog_one2one
ENSMMUG00000016276	TRIM72	ENSMUSG00000030795	ortholog_one2one
ENSMMUG00000001217	CASP7	ENSMUSG00000025076	ortholog_one2one
ENSMMUG00000051173	CLEC4A	ENSMUSG00000049037	ortholog_one2one
ENSMMUG00000000955	USP15	ENSMUSG00000020124	ortholog_one2one
ENSMMUG00000000300	ITGA4	ENSMUSG00000027009	ortholog_one2one
ENSMMUG00000060845	FBXO48	ENSMUSG00000044966	ortholog_one2one
ENSMMUG00000041041	DEDD2	ENSMUSG00000054499	ortholog_one2one
ENSMMUG00000057493		ENSMUSG00000078240	ortholog_many2many
ENSMMUG00000057493		ENSMUSG00000048758	ortholog_many2many
ENSMMUG00000020837	AMER2	ENSMUSG00000021986	ortholog_one2one
ENSMMUG00000004172	TULP3	ENSMUSG00000001521	ortholog_one2one
ENSMMUG00000056311			
ENSMMUG00000062071	U6		
ENSMMUG00000056789	VHL		
ENSMMUG00000000457	GALNT1	ENSMUSG00000000420	ortholog_one2one
ENSMMUG00000013059	GPR180	ENSMUSG00000022131	ortholog_one2one
ENSMMUG00000009468	POLR1B	ENSMUSG00000027395	ortholog_one2one
ENSMMUG00000018031	SLC25A19	ENSMUSG00000020744	ortholog_one2one
ENSMMUG00000037732	NDUFAF8	ENSMUSG00000078572	ortholog_one2one
ENSMMUG00000011179	ETFBKMT	ENSMUSG00000039958	ortholog_one2one
ENSMMUG00000020115	HSBP1	ENSMUSG00000031839	ortholog_one2one
ENSMMUG00000057705	FAM24A		
ENSMMUG00000019870	FZR1	ENSMUSG00000020235	ortholog_one2one
ENSMMUG00000011980	ADGRG5	ENSMUSG00000061577	ortholog_one2one
ENSMMUG00000050800			
ENSMMUG00000024293	Y_RNA		
ENSMMUG00000015139	SEPTIN3	ENSMUSG00000022456	ortholog_one2one
ENSMMUG00000011007	FNDC9	ENSMUSG00000048721	ortholog_one2one
ENSMMUG00000054566			
ENSMMUG00000032696	SNORA48		
ENSMMUG00000050240	Metazoa_SRP		
ENSMMUG00000057487			
ENSMMUG00000057820	Metazoa_SRP		
ENSMMUG00000053410			
ENSMMUG00000011614	FUZ	ENSMUSG00000011658	ortholog_one2one
ENSMMUG00000061696			
ENSMMUG00000047889			
ENSMMUG00000014363	BSCL2	ENSMUSG00000071657	ortholog_one2one
ENSMMUG00000059530			
ENSMMUG00000052227			
ENSMMUG00000056967	SLC25A6		
ENSMMUG00000063516	Metazoa_SRP	ENSMUSG00000093093	ortholog_one2one
ENSMMUG00000061565			
ENSMMUG00000056947			
ENSMMUG00000002641	PDZRN4	ENSMUSG00000036218	ortholog_one2one
ENSMMUG00000058749		ENSMUSG00000002546	ortholog_one2many
ENSMMUG00000059303			
ENSMMUG00000009337	ANGPTL8	ENSMUSG00000047822	ortholog_one2one
ENSMMUG00000009195	PLEK	ENSMUSG00000020120	ortholog_one2one
ENSMMUG00000026551	SNORD56		
ENSMMUG00000028485	U3		
ENSMMUG00000049941		ENSMUSG00000024172	ortholog_one2many
ENSMMUG00000014399	KRT74		
ENSMMUG00000050982	Metazoa_SRP		
ENSMMUG00000063386			
ENSMMUG00000053678	Metazoa_SRP		
ENSMMUG00000063306			
ENSMMUG00000049537	PRPSAP1	ENSMUSG00000015869	ortholog_one2one
ENSMMUG00000003585	ALG5	ENSMUSG00000036632	ortholog_one2one
ENSMMUG00000009292	ZIK1	ENSMUSG00000030393	ortholog_one2one
ENSMMUG00000012797	ZNF233	ENSMUSG00000030486	ortholog_one2many
ENSMMUG00000012797	ZNF233	ENSMUSG00000074283	ortholog_one2many
ENSMMUG00000012797	ZNF233	ENSMUSG00000055305	ortholog_one2many
ENSMMUG00000012797	ZNF233	ENSMUSG00000068962	ortholog_one2many
ENSMMUG00000012797	ZNF233	ENSMUSG00000047603	ortholog_one2many
ENSMMUG00000064709	Metazoa_SRP		
ENSMMUG00000020919	SHROOM3	ENSMUSG00000029381	ortholog_one2one
ENSMMUG00000058593	Metazoa_SRP		
ENSMMUG00000008564	C9H10orf88	ENSMUSG00000040177	ortholog_one2one
ENSMMUG00000040307	LMO3	ENSMUSG00000030226	ortholog_one2one
ENSMMUG00000054981			
ENSMMUG00000020597	ACSS1	ENSMUSG00000027452	ortholog_one2one
ENSMMUG00000058615			
ENSMMUG00000011593	RGCC	ENSMUSG00000022018	ortholog_one2one
ENSMMUG00000037464	ZNF778	ENSMUSG00000078889	ortholog_many2many
ENSMMUG00000037464	ZNF778	ENSMUSG00000067430	ortholog_many2many
ENSMMUG00000017290	MAPK4	ENSMUSG00000024558	ortholog_one2one
ENSMMUG00000013721	SLC46A3	ENSMUSG00000029650	ortholog_one2one
ENSMMUG00000054591			
ENSMMUG00000003749	NT5C2	ENSMUSG00000025041	ortholog_one2one
ENSMMUG00000055424			
ENSMMUG00000055192			
ENSMMUG00000049856			
ENSMMUG00000053482	PCDH20	ENSMUSG00000050505	ortholog_one2one
ENSMMUG00000019932	IRAK2	ENSMUSG00000060477	ortholog_one2one
ENSMMUG00000021548	NIPAL4	ENSMUSG00000020411	ortholog_one2one
ENSMMUG00000015445	KLK8	ENSMUSG00000030713	ortholog_one2one
ENSMMUG00000033257		ENSMUSG00000065564	ortholog_one2one
ENSMMUG00000055802	PROCR	ENSMUSG00000027611	ortholog_one2one
ENSMMUG00000009003		ENSMUSG00000030945	ortholog_one2one
ENSMMUG00000050737	Metazoa_SRP		
ENSMMUG00000000194	SLC27A1	ENSMUSG00000031808	ortholog_one2one
ENSMMUG00000056337	Metazoa_SRP		
ENSMMUG00000051327			
ENSMMUG00000016571	TSEN34	ENSMUSG00000035585	ortholog_one2one
ENSMMUG00000018419	MTMR6	ENSMUSG00000021987	ortholog_one2one
ENSMMUG00000049515			
ENSMMUG00000024693	U1		
ENSMMUG00000065068	Metazoa_SRP		
ENSMMUG00000019610	ZMYND19	ENSMUSG00000026974	ortholog_one2one
ENSMMUG00000058460			
ENSMMUG00000013482	PAN2	ENSMUSG00000005682	ortholog_one2one
ENSMMUG00000045289		ENSMUSG00000010592	ortholog_one2many
ENSMMUG00000002167	MRC2	ENSMUSG00000020695	ortholog_one2one
ENSMMUG00000004112	MRE11	ENSMUSG00000031928	ortholog_one2one
ENSMMUG00000021945	EPS8L1	ENSMUSG00000006154	ortholog_one2many
ENSMMUG00000061543			
ENSMMUG00000027003	MIRLET7A3	ENSMUSG00000065608	ortholog_one2one
ENSMMUG00000008463	ATL2	ENSMUSG00000059811	ortholog_one2one
ENSMMUG00000065126	Metazoa_SRP		
ENSMMUG00000054148	U3		
ENSMMUG00000035478	SCARNA24		
ENSMMUG00000013940	KIF4A	ENSMUSG00000034311	ortholog_one2one
ENSMMUG00000006421	ADCY1	ENSMUSG00000020431	ortholog_one2one
ENSMMUG00000015253	NECAP1	ENSMUSG00000030327	ortholog_one2one
ENSMMUG00000059780	Metazoa_SRP		
ENSMMUG00000011311	TSPAN16		
ENSMMUG00000016450	PTBP1	ENSMUSG00000006498	ortholog_one2one
ENSMMUG00000056697	ASPA	ENSMUSG00000020774	ortholog_one2one
ENSMMUG00000001218	PLEKHS1	ENSMUSG00000035818	ortholog_one2one
ENSMMUG00000019580	HNRNPH2	ENSMUSG00000045427	ortholog_one2one
ENSMMUG00000037320	U6		
ENSMMUG00000013138	ARHGEF7	ENSMUSG00000031511	ortholog_one2one
ENSMMUG00000050122	GDF15	ENSMUSG00000038508	ortholog_one2one
ENSMMUG00000050094			
ENSMMUG00000059994			
ENSMMUG00000055457		ENSMUSG00000118552	ortholog_many2many
ENSMMUG00000055457		ENSMUSG00000025508	ortholog_many2many
ENSMMUG00000041012	DNAJB13	ENSMUSG00000030708	ortholog_one2one
ENSMMUG00000057898			
ENSMMUG00000026409	SNORA25		
ENSMMUG00000056736			
ENSMMUG00000045335	ZNF526	ENSMUSG00000046541	ortholog_one2one
ENSMMUG00000055127	U3		
ENSMMUG00000014407	MAGT1	ENSMUSG00000031232	ortholog_one2one
ENSMMUG00000052596			
ENSMMUG00000017970	SAFB	ENSMUSG00000071054	ortholog_one2one
ENSMMUG00000014430	FOSB	ENSMUSG00000003545	ortholog_one2one
ENSMMUG00000013668	FLNA	ENSMUSG00000031328	ortholog_one2one
ENSMMUG00000023176	EPC2	ENSMUSG00000069495	ortholog_one2one
ENSMMUG00000020322	ALDOC	ENSMUSG00000017390	ortholog_one2one
ENSMMUG00000046362	SOX21	ENSMUSG00000061517	ortholog_one2one
ENSMMUG00000024099	Y_RNA		
ENSMMUG00000028905	PET100	ENSMUSG00000087687	ortholog_one2one
ENSMMUG00000052619	RXFP3		
ENSMMUG00000009294	ZNF530		
ENSMMUG00000060962			
ENSMMUG00000003292	SLC38A10	ENSMUSG00000061306	ortholog_one2one
ENSMMUG00000026407	U6		
ENSMMUG00000057710	DMRTC1B		
ENSMMUG00000063882	U6		
ENSMMUG00000063828			
ENSMMUG00000049898			
ENSMMUG00000057020	TMEM262	ENSMUSG00000047733	ortholog_one2one
ENSMMUG00000057139			
ENSMMUG00000060406	Metazoa_SRP		
ENSMMUG00000012801	ZNF235		
ENSMMUG00000012814	ENSA	ENSMUSG00000038619	ortholog_one2one
ENSMMUG00000056830	snoU13		
ENSMMUG00000011180	AMN1	ENSMUSG00000068250	ortholog_one2one
ENSMMUG00000051475			
ENSMMUG00000005960	TMBIM6	ENSMUSG00000023010	ortholog_one2one
ENSMMUG00000003046	GAMT	ENSMUSG00000020150	ortholog_one2one
ENSMMUG00000051322	SSTR2	ENSMUSG00000047904	ortholog_one2one
ENSMMUG00000021181	LRRC25	ENSMUSG00000049988	ortholog_one2one
ENSMMUG00000009574	SLC45A2	ENSMUSG00000022243	ortholog_one2one
ENSMMUG00000055014	snoU13		
ENSMMUG00000054657			
ENSMMUG00000002304	KRT73	ENSMUSG00000063661	ortholog_one2one
ENSMMUG00000057921	Metazoa_SRP		
ENSMMUG00000037236	U6		
ENSMMUG00000059130			
ENSMMUG00000007505	GLOD5	ENSMUSG00000031163	ortholog_one2one
ENSMMUG00000062564	Metazoa_SRP		
ENSMMUG00000020175	MED25	ENSMUSG00000002968	ortholog_one2one
ENSMMUG00000021549	ADAM19		
ENSMMUG00000023454	PARP6	ENSMUSG00000025237	ortholog_one2one
ENSMMUG00000055287			
ENSMMUG00000050814			
ENSMMUG00000061969			
ENSMMUG00000064762			
ENSMMUG00000018206	MMP24	ENSMUSG00000027612	ortholog_one2one
ENSMMUG00000060909			
ENSMMUG00000063933			
ENSMMUG00000017227	SPINK1	ENSMUSG00000024503	ortholog_one2one
ENSMMUG00000051916	RAB3D	ENSMUSG00000019066	ortholog_one2one
ENSMMUG00000053599	Metazoa_SRP		
ENSMMUG00000054912			
ENSMMUG00000062790	Metazoa_SRP		
ENSMMUG00000063227	MAPRE1	ENSMUSG00000027479	ortholog_one2one
ENSMMUG00000064446	Metazoa_SRP		
ENSMMUG00000051703			
ENSMMUG00000060217			
