Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSOCUG00000034857			
ENSOCUG00000032239			
ENSOCUG00000032985	U2		
ENSOCUG00000008043	ERC2	ENSMUSG00000040640	ortholog_one2one
ENSOCUG00000001813	ARG1	ENSMUSG00000019987	ortholog_one2one
ENSOCUG00000029798			
ENSOCUG00000035012			
ENSOCUG00000030946			
ENSOCUG00000034333	ORYCUNV1R1587		
ENSOCUG00000026383	AKR1B10	ENSMUSG00000061758	ortholog_one2many
ENSOCUG00000026383	AKR1B10	ENSMUSG00000029762	ortholog_one2many
ENSOCUG00000026383	AKR1B10	ENSMUSG00000052131	ortholog_one2many
ENSOCUG00000027478	SGIP1	ENSMUSG00000028524	ortholog_one2one
ENSOCUG00000015331	GPRC5D	ENSMUSG00000030205	ortholog_one2one
ENSOCUG00000031674			
ENSOCUG00000032482			
ENSOCUG00000037236			
ENSOCUG00000003507	HAUS6	ENSMUSG00000038047	ortholog_one2one
ENSOCUG00000007967	FHL2	ENSMUSG00000008136	ortholog_one2one
ENSOCUG00000011390	ADGRL4	ENSMUSG00000039167	ortholog_one2one
ENSOCUG00000011196	LAG3	ENSMUSG00000030124	ortholog_one2one
ENSOCUG00000032174			
ENSOCUG00000031979			
ENSOCUG00000004305	FYCO1	ENSMUSG00000025241	ortholog_one2one
ENSOCUG00000030588			
ENSOCUG00000001834	ODF2L	ENSMUSG00000028256	ortholog_one2one
ENSOCUG00000010105	TNPO3	ENSMUSG00000012535	ortholog_one2one
ENSOCUG00000031438	U2		
ENSOCUG00000030071		ENSMUSG00000024042	ortholog_one2many
ENSOCUG00000010985			
ENSOCUG00000010845	COL4A6	ENSMUSG00000031273	ortholog_one2one
ENSOCUG00000001098	DTHD1	ENSMUSG00000090326	ortholog_one2one
ENSOCUG00000011503		ENSMUSG00000004285	ortholog_one2one
ENSOCUG00000033685			
ENSOCUG00000008938	SMIM15	ENSMUSG00000071180	ortholog_one2one
ENSOCUG00000035623			
ENSOCUG00000031670			
ENSOCUG00000009598	LTBP1	ENSMUSG00000001870	ortholog_one2one
ENSOCUG00000005174	DPT	ENSMUSG00000026574	ortholog_one2one
ENSOCUG00000017937	HSD17B10	ENSMUSG00000025260	ortholog_one2one
ENSOCUG00000008227	MOB1A	ENSMUSG00000043131	ortholog_one2one
ENSOCUG00000013232	COL4A1	ENSMUSG00000031502	ortholog_one2one
ENSOCUG00000029661	HMGCLL1	ENSMUSG00000007908	ortholog_one2one
ENSOCUG00000020167	SNORD88	ENSMUSG00000119643	ortholog_one2many
ENSOCUG00000020167	SNORD88	ENSMUSG00000118729	ortholog_one2many
ENSOCUG00000020167	SNORD88	ENSMUSG00000080683	ortholog_one2many
ENSOCUG00000020167	SNORD88	ENSMUSG00002076372	ortholog_one2many
ENSOCUG00000000553	TCEAL1	ENSMUSG00000049536	ortholog_one2one
ENSOCUG00000015538	SLC35A3	ENSMUSG00000027957	ortholog_one2one
ENSOCUG00000001420	SYNJ1	ENSMUSG00000022973	ortholog_one2one
ENSOCUG00000035485	ORYCUNV1R1525		
ENSOCUG00000023505			
ENSOCUG00000022943	SNORD83	ENSMUSG00000065273	ortholog_one2one
ENSOCUG00000016556	GPRC5A	ENSMUSG00000046733	ortholog_one2one
ENSOCUG00000031307	ORYCUNV1R1553		
ENSOCUG00000035394			
ENSOCUG00000015990	ZCCHC4	ENSMUSG00000029179	ortholog_one2one
ENSOCUG00000016117	AMBRA1	ENSMUSG00000040506	ortholog_one2one
ENSOCUG00000005556	SMIM8	ENSMUSG00000028295	ortholog_one2many
ENSOCUG00000025073	ORYCUNV1R1547		
ENSOCUG00000015194		ENSMUSG00000023433	ortholog_many2many
ENSOCUG00000015194		ENSMUSG00000078520	ortholog_many2many
ENSOCUG00000024064	SNORD83	ENSMUSG00000075770	ortholog_one2one
ENSOCUG00000036023	U2		
ENSOCUG00000006126	RIC8B	ENSMUSG00000035620	ortholog_one2one
ENSOCUG00000022383	OSR2	ENSMUSG00000022330	ortholog_one2one
ENSOCUG00000036555			
ENSOCUG00000006451	STOML2	ENSMUSG00000028455	ortholog_one2one
ENSOCUG00000037275		ENSMUSG00000037169	ortholog_one2one
ENSOCUG00000025887	U6		
ENSOCUG00000032446			
ENSOCUG00000039010	ORYCUNV1R1666		
ENSOCUG00000025918	H2AC18	ENSMUSG00000064220	ortholog_one2one
ENSOCUG00000021111	MOB3C	ENSMUSG00000028709	ortholog_one2one
ENSOCUG00000032442	ORYCUNV1R1538		
ENSOCUG00000013836	ACAT2	ENSMUSG00000062480	ortholog_one2many
ENSOCUG00000013836	ACAT2	ENSMUSG00000023832	ortholog_one2many
ENSOCUG00000011440	GRID2	ENSMUSG00000071424	ortholog_one2one
ENSOCUG00000019024	SNORA18	ENSMUSG00000065282	ortholog_one2many
ENSOCUG00000003008	ITGA4	ENSMUSG00000027009	ortholog_one2one
ENSOCUG00000027128		ENSMUSG00000099820	ortholog_many2many
ENSOCUG00000027128		ENSMUSG00000102091	ortholog_many2many
ENSOCUG00000008618	SINHCAF	ENSMUSG00000039985	ortholog_one2one
ENSOCUG00000023335	SNORD5	ENSMUSG00000088929	ortholog_one2many
ENSOCUG00000035453			
ENSOCUG00000023237	OR5M3	ENSMUSG00000042796	ortholog_one2many
ENSOCUG00000023237	OR5M3	ENSMUSG00000045392	ortholog_one2many
ENSOCUG00000027883	KIAA0408	ENSMUSG00000004360	ortholog_one2one
ENSOCUG00000001839	PPP2R3A	ENSMUSG00000043154	ortholog_one2one
ENSOCUG00000008126	LDLRAD1	ENSMUSG00000070877	ortholog_one2one
ENSOCUG00000001347			
ENSOCUG00000007150	VPS4B	ENSMUSG00000009907	ortholog_one2one
ENSOCUG00000006146	PAX7	ENSMUSG00000028736	ortholog_one2one
ENSOCUG00000001346		ENSMUSG00000044923	ortholog_one2one
ENSOCUG00000034979	U2		
ENSOCUG00000012911	CD4	ENSMUSG00000023274	ortholog_one2one
ENSOCUG00000018616	SNORA8		
ENSOCUG00000026265		ENSMUSG00000070821	ortholog_one2one
ENSOCUG00000038299	U2		
ENSOCUG00000008879	ARID1B	ENSMUSG00000069729	ortholog_one2one
ENSOCUG00000006026	UBE2E1	ENSMUSG00000021774	ortholog_one2one
ENSOCUG00000003734	TRPM6	ENSMUSG00000024727	ortholog_one2one
ENSOCUG00000034320	OR5M11	ENSMUSG00000057207	ortholog_one2many
ENSOCUG00000034320	OR5M11	ENSMUSG00000059873	ortholog_one2many
ENSOCUG00000015020	COL5A2	ENSMUSG00000026042	ortholog_one2one
ENSOCUG00000037771			
ENSOCUG00000037348			
ENSOCUG00000003361			
ENSOCUG00000034121			
ENSOCUG00000038246	U2		
ENSOCUG00000029448		ENSMUSG00000091896	ortholog_one2one
ENSOCUG00000037197			
ENSOCUG00000024266	PLEKHH2	ENSMUSG00000040852	ortholog_one2one
ENSOCUG00000037099			
ENSOCUG00000033272			
ENSOCUG00000036080			
ENSOCUG00000002440	SLC16A4	ENSMUSG00000027896	ortholog_one2one
ENSOCUG00000030521			
ENSOCUG00000011739	RUNX2	ENSMUSG00000039153	ortholog_one2one
ENSOCUG00000026121		ENSMUSG00000032852	ortholog_one2one
ENSOCUG00000017852	AQP3	ENSMUSG00000028435	ortholog_one2one
ENSOCUG00000009718	STOX2	ENSMUSG00000038143	ortholog_one2one
ENSOCUG00000014527	CTSC	ENSMUSG00000030560	ortholog_one2one
ENSOCUG00000010501	SH3BP5	ENSMUSG00000021892	ortholog_one2one
ENSOCUG00000038529			
ENSOCUG00000036858			
ENSOCUG00000039410			
ENSOCUG00000027575	KCNH2	ENSMUSG00000038319	ortholog_one2one
ENSOCUG00000030083			
ENSOCUG00000001386	CTTNBP2	ENSMUSG00000000416	ortholog_one2one
ENSOCUG00000007374	ATP12A	ENSMUSG00000022229	ortholog_one2one
ENSOCUG00000000462	OXR1	ENSMUSG00000022307	ortholog_one2one
ENSOCUG00000007917			
ENSOCUG00000006994	F11R	ENSMUSG00000038235	ortholog_one2one
ENSOCUG00000005523	AMDHD1	ENSMUSG00000015890	ortholog_one2one
ENSOCUG00000036983			
ENSOCUG00000009017	OGN	ENSMUSG00000021390	ortholog_one2one
ENSOCUG00000009039	NKX3-2	ENSMUSG00000049691	ortholog_one2one
ENSOCUG00000019520	SNORA1		
ENSOCUG00000011541	ILDR1	ENSMUSG00000022900	ortholog_one2one
ENSOCUG00000022397		ENSMUSG00000070820	ortholog_one2one
ENSOCUG00000018187	snoZ40	ENSMUSG00000064797	ortholog_one2one
ENSOCUG00000033137			
ENSOCUG00000005529	GTPBP2	ENSMUSG00000023952	ortholog_one2one
ENSOCUG00000026602		ENSMUSG00000110947	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000111259	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000096705	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000095218	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000066061	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000073768	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000111159	ortholog_one2many
ENSOCUG00000026602		ENSMUSG00000073769	ortholog_one2many
ENSOCUG00000029477		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000006670	SLC19A3	ENSMUSG00000038496	ortholog_one2one
ENSOCUG00000030252			
ENSOCUG00000035354			
ENSOCUG00000002412	HOXD12	ENSMUSG00000001823	ortholog_one2one
ENSOCUG00000030016			
ENSOCUG00000004484	GLRB	ENSMUSG00000028020	ortholog_one2one
ENSOCUG00000000009	CLTA	ENSMUSG00000028478	ortholog_one2one
ENSOCUG00000003017	ERICH3	ENSMUSG00000078161	ortholog_one2one
ENSOCUG00000038182		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000001679		ENSMUSG00000024903	ortholog_one2one
ENSOCUG00000012952		ENSMUSG00000026573	ortholog_one2one
ENSOCUG00000013942	HOXD11	ENSMUSG00000042499	ortholog_one2one
ENSOCUG00000038168	U2		
ENSOCUG00000024788			
ENSOCUG00000017198	TUB	ENSMUSG00000031028	ortholog_one2one
ENSOCUG00000028353	U6		
ENSOCUG00000021901			
ENSOCUG00000033715			
ENSOCUG00000018676	U1		
ENSOCUG00000029231		ENSMUSG00000001576	ortholog_one2one
ENSOCUG00000017299	CD207	ENSMUSG00000034783	ortholog_one2one
ENSOCUG00000007053	CYP21A2	ENSMUSG00000024365	ortholog_one2one
ENSOCUG00000027315			
ENSOCUG00000035073			
ENSOCUG00000002248	ERCC3	ENSMUSG00000024382	ortholog_one2one
ENSOCUG00000030557			
ENSOCUG00000010766	LAMP5	ENSMUSG00000027270	ortholog_one2one
ENSOCUG00000030036			
ENSOCUG00000030916			
ENSOCUG00000008993		ENSMUSG00000016283	ortholog_one2one
ENSOCUG00000012592	ASB5	ENSMUSG00000031519	ortholog_one2one
ENSOCUG00000034142			
ENSOCUG00000008964	HOXD10	ENSMUSG00000050368	ortholog_one2one
ENSOCUG00000005783	NUDCD2	ENSMUSG00000020328	ortholog_one2one
ENSOCUG00000036850			
ENSOCUG00000027462	ZNF687	ENSMUSG00000019338	ortholog_one2one
ENSOCUG00000025561	OLFR68	ENSMUSG00000058662	ortholog_many2many
ENSOCUG00000025561	OLFR68	ENSMUSG00000061626	ortholog_many2many
ENSOCUG00000014390	DDX47	ENSMUSG00000030204	ortholog_one2one
ENSOCUG00000030583			
ENSOCUG00000030151	U2		
ENSOCUG00000016125	PTPRM	ENSMUSG00000033278	ortholog_one2one
ENSOCUG00000017295	FIGLA	ENSMUSG00000030001	ortholog_one2one
ENSOCUG00000029230		ENSMUSG00000041857	ortholog_one2one
ENSOCUG00000012254	SNAI2		
ENSOCUG00000028158	ATP6V1G2	ENSMUSG00000024403	ortholog_one2one
ENSOCUG00000009065	HNMT	ENSMUSG00000026986	ortholog_one2one
ENSOCUG00000016776	SLC16A1	ENSMUSG00000032902	ortholog_one2one
ENSOCUG00000016747	PSMF1	ENSMUSG00000032869	ortholog_one2one
ENSOCUG00000034653			
ENSOCUG00000014697	BTG3	ENSMUSG00000022863	ortholog_one2one
ENSOCUG00000009819	ARHGAP29	ENSMUSG00000039831	ortholog_one2one
ENSOCUG00000030705	GPR162	ENSMUSG00000038390	ortholog_one2one
ENSOCUG00000033009			
ENSOCUG00000033789			
ENSOCUG00000027221			
ENSOCUG00000017595	EPHA5		
ENSOCUG00000017805	CAPRIN2	ENSMUSG00000030309	ortholog_one2one
ENSOCUG00000012591	UCP2	ENSMUSG00000033685	ortholog_one2one
ENSOCUG00000000036		ENSMUSG00000015519	ortholog_one2many
ENSOCUG00000031190			
ENSOCUG00000023956	HOXD9	ENSMUSG00000043342	ortholog_one2one
ENSOCUG00000036359		ENSMUSG00000026393	ortholog_one2many
ENSOCUG00000035940		ENSMUSG00000027102	ortholog_one2one
ENSOCUG00000018272	SNORA20	ENSMUSG00000064637	ortholog_one2one
ENSOCUG00000034191			
ENSOCUG00000024369			
ENSOCUG00000010994	TRMT10B	ENSMUSG00000035601	ortholog_one2one
ENSOCUG00000038440			
ENSOCUG00000038181			
ENSOCUG00000023823	SNORD67	ENSMUSG00000077221	ortholog_one2one
ENSOCUG00000035388			
ENSOCUG00000014213	CTNND1	ENSMUSG00000034101	ortholog_one2one
ENSOCUG00000037246			
ENSOCUG00000019496	SNORA29	ENSMUSG00000077769	ortholog_one2one
ENSOCUG00000032592			
ENSOCUG00000015793	SERINC1	ENSMUSG00000019877	ortholog_one2one
ENSOCUG00000023246		ENSMUSG00000066368	ortholog_one2one
ENSOCUG00000029326	SRSF10	ENSMUSG00000028676	ortholog_one2one
ENSOCUG00000008779	SPINK5	ENSMUSG00000055561	ortholog_one2one
ENSOCUG00000039223			
ENSOCUG00000033712			
ENSOCUG00000006880	PPP4R3B	ENSMUSG00000020463	ortholog_one2one
ENSOCUG00000002483	NKIRAS1	ENSMUSG00000021772	ortholog_one2one
ENSOCUG00000032108	H2BK1		
ENSOCUG00000018632	Y_RNA		
ENSOCUG00000003024	PANX3	ENSMUSG00000011118	ortholog_one2one
ENSOCUG00000002372	PGRMC2	ENSMUSG00000049940	ortholog_one2many
ENSOCUG00000005528	HAL	ENSMUSG00000020017	ortholog_one2one
ENSOCUG00000035875			
ENSOCUG00000023162		ENSMUSG00000058884	ortholog_one2many
ENSOCUG00000023162		ENSMUSG00000042863	ortholog_one2many
ENSOCUG00000019690	SNORD24		
ENSOCUG00000005593	FXYD6		
ENSOCUG00000010828	P2RY1	ENSMUSG00000027765	ortholog_one2one
ENSOCUG00000027804	SOBP	ENSMUSG00000038248	ortholog_one2many
ENSOCUG00000022531	CLIC5	ENSMUSG00000023959	ortholog_one2one
ENSOCUG00000019698	SNORA1		
ENSOCUG00000013276	COL4A2	ENSMUSG00000031503	ortholog_one2one
ENSOCUG00000039394			
ENSOCUG00000003144	BPGM	ENSMUSG00000038871	ortholog_one2one
ENSOCUG00000003553	SH3GLB1	ENSMUSG00000037062	ortholog_one2one
ENSOCUG00000036902		ENSMUSG00000028974	ortholog_one2one
ENSOCUG00000032902			
ENSOCUG00000036180			
ENSOCUG00000023909	Vault		
ENSOCUG00000009360	MST1R	ENSMUSG00000032584	ortholog_one2one
ENSOCUG00000036309			
ENSOCUG00000014835	SMC4	ENSMUSG00000034349	ortholog_one2one
ENSOCUG00000026734		ENSMUSG00000042788	ortholog_one2one
ENSOCUG00000023811			
ENSOCUG00000026596	U6	ENSMUSG00000064591	ortholog_one2one
ENSOCUG00000005937	SCD5		
ENSOCUG00000039438			
ENSOCUG00000035914			
ENSOCUG00000030878			
ENSOCUG00000002692	GRIK4	ENSMUSG00000032017	ortholog_one2one
ENSOCUG00000037510			
ENSOCUG00000019486	SNORA32		
ENSOCUG00000034092			
ENSOCUG00000029583		ENSMUSG00000004127	ortholog_one2many
ENSOCUG00000006508	PDE4B	ENSMUSG00000028525	ortholog_one2one
ENSOCUG00000029016	IPO8	ENSMUSG00000040029	ortholog_one2one
ENSOCUG00000005533	SCN2A	ENSMUSG00000075318	ortholog_one2one
ENSOCUG00000028636	U2	ENSMUSG00000084610	ortholog_one2many
ENSOCUG00000030130			
ENSOCUG00000030811		ENSMUSG00000038248	ortholog_one2many
ENSOCUG00000018974	Y_RNA	ENSMUSG00000064945	ortholog_one2one
ENSOCUG00000037752			
ENSOCUG00000038720			
ENSOCUG00000016248	GRAMD2B	ENSMUSG00000001700	ortholog_one2one
ENSOCUG00000029908			
ENSOCUG00000036367			
ENSOCUG00000021965	TMEM150C	ENSMUSG00000050640	ortholog_one2one
ENSOCUG00000019223	MIR30C1	ENSMUSG00000065490	ortholog_one2one
ENSOCUG00000013858	MRPL18	ENSMUSG00000057388	ortholog_one2one
ENSOCUG00000035214			
ENSOCUG00000012916	P3H3	ENSMUSG00000023191	ortholog_one2one
ENSOCUG00000019269	ocu-mir-30e		
ENSOCUG00000033388	SNORA40		
ENSOCUG00000016758		ENSMUSG00000043705	ortholog_one2many
ENSOCUG00000033973			
ENSOCUG00000011227	LHCGR	ENSMUSG00000024107	ortholog_one2one
ENSOCUG00000017819	USP34	ENSMUSG00000056342	ortholog_one2one
ENSOCUG00000032816			
ENSOCUG00000013006	MBD4	ENSMUSG00000030322	ortholog_one2one
ENSOCUG00000020976		ENSMUSG00000024914	ortholog_one2one
ENSOCUG00000032428	U2		
ENSOCUG00000032222			
ENSOCUG00000038036			
ENSOCUG00000005035	MAP3K13	ENSMUSG00000033618	ortholog_one2one
ENSOCUG00000014555	TBX19	ENSMUSG00000026572	ortholog_one2one
ENSOCUG00000017098	C6orf163	ENSMUSG00000071015	ortholog_one2one
ENSOCUG00000017851	AQP7	ENSMUSG00000028427	ortholog_one2one
ENSOCUG00000003495	MKNK1		
ENSOCUG00000020368	U4		
ENSOCUG00000017950	TAF2	ENSMUSG00000037343	ortholog_one2one
ENSOCUG00000036570			
ENSOCUG00000008243	MAD2L1	ENSMUSG00000029910	ortholog_one2one
ENSOCUG00000031103	U2		
ENSOCUG00000019885	SNORA25		
ENSOCUG00000018615	Y_RNA		
ENSOCUG00000005425	SNAPIN	ENSMUSG00000001018	ortholog_one2one
ENSOCUG00000032386		ENSMUSG00000041068	ortholog_many2many
ENSOCUG00000032386		ENSMUSG00000096405	ortholog_many2many
ENSOCUG00000019307	ocu-mir-10b		
ENSOCUG00000034056			
ENSOCUG00000030740			
ENSOCUG00000031073			
ENSOCUG00000029932	U2		
ENSOCUG00000006985	ITLN2		
ENSOCUG00000034590			
ENSOCUG00000038801	Metazoa_SRP		
ENSOCUG00000001748	TMTC1	ENSMUSG00000030306	ortholog_one2one
ENSOCUG00000027047			
ENSOCUG00000037472			
ENSOCUG00000002052	LRP4	ENSMUSG00000027253	ortholog_one2one
ENSOCUG00000010803	PGM3	ENSMUSG00000056131	ortholog_one2one
ENSOCUG00000035776			
ENSOCUG00000014068	RIMS3	ENSMUSG00000032890	ortholog_one2one
ENSOCUG00000032880			
ENSOCUG00000001912	PLXNB1	ENSMUSG00000053646	ortholog_one2one
ENSOCUG00000009041	BOD1L1	ENSMUSG00000061755	ortholog_one2one
ENSOCUG00000021285	FEZF1	ENSMUSG00000029697	ortholog_one2one
ENSOCUG00000035163			
ENSOCUG00000025481	APOLD1	ENSMUSG00000090698	ortholog_one2one
ENSOCUG00000002157	NEO1	ENSMUSG00000032340	ortholog_one2one
ENSOCUG00000013812	ENOPH1	ENSMUSG00000029326	ortholog_one2one
ENSOCUG00000012891	HOATZ	ENSMUSG00000032057	ortholog_one2one
ENSOCUG00000017949	HAO2	ENSMUSG00000027870	ortholog_one2one
ENSOCUG00000037112			
ENSOCUG00000035091			
ENSOCUG00000027586	EPM2AIP1	ENSMUSG00000046785	ortholog_one2one
ENSOCUG00000033078	U2		
ENSOCUG00000035880	U2		
ENSOCUG00000016004	ANAPC4	ENSMUSG00000029176	ortholog_one2one
ENSOCUG00000018436	U2		
ENSOCUG00000002413	HOXD4	ENSMUSG00000101174	ortholog_one2one
ENSOCUG00000002481	MMP13	ENSMUSG00000050578	ortholog_one2one
ENSOCUG00000010755	PLCB4	ENSMUSG00000039943	ortholog_one2one
ENSOCUG00000008851			
ENSOCUG00000022126	HMMR	ENSMUSG00000020330	ortholog_one2one
ENSOCUG00000028867	Y_RNA	ENSMUSG00000087897	ortholog_one2one
ENSOCUG00000023076	SFT2D2	ENSMUSG00000040848	ortholog_one2one
ENSOCUG00000007583	TTC39A	ENSMUSG00000028555	ortholog_one2one
ENSOCUG00000035857			
ENSOCUG00000033515			
ENSOCUG00000020270	U6		
ENSOCUG00000012583	DNAJB13	ENSMUSG00000030708	ortholog_one2one
ENSOCUG00000014398	RAP2B	ENSMUSG00000036894	ortholog_one2one
ENSOCUG00000009771	C1D	ENSMUSG00000000581	ortholog_one2many
ENSOCUG00000017255	ERGIC2	ENSMUSG00000030304	ortholog_one2many
ENSOCUG00000027636			
ENSOCUG00000034495			
ENSOCUG00000038695			
ENSOCUG00000037802			
ENSOCUG00000033980	Metazoa_SRP		
ENSOCUG00000035575			
ENSOCUG00000014114		ENSMUSG00000043705	ortholog_one2many
ENSOCUG00000033771			
ENSOCUG00000025098	C20orf202	ENSMUSG00000087035	ortholog_one2one
ENSOCUG00000036661	snoU2_19	ENSMUSG00000077394	ortholog_one2one
ENSOCUG00000028481	U6		
ENSOCUG00000012326	IL18BP	ENSMUSG00000070427	ortholog_one2one
ENSOCUG00000033695			
ENSOCUG00000027959			
ENSOCUG00000010733	CFTR	ENSMUSG00000041301	ortholog_one2one
ENSOCUG00000026204	TIFAB	ENSMUSG00000049625	ortholog_one2one
ENSOCUG00000024543	H2BC18	ENSMUSG00000105827	ortholog_one2one
ENSOCUG00000016083	TGFBR3	ENSMUSG00000029287	ortholog_one2one
ENSOCUG00000026609	GLMP	ENSMUSG00000001418	ortholog_one2one
ENSOCUG00000033097			
ENSOCUG00000020681	U6	ENSMUSG00000119236	ortholog_many2many
ENSOCUG00000020681	U6	ENSMUSG00000065815	ortholog_many2many
ENSOCUG00000011944	ENPP6	ENSMUSG00000038173	ortholog_one2one
ENSOCUG00000008127	CALD1	ENSMUSG00000029761	ortholog_one2one
ENSOCUG00000005143	PSMD4	ENSMUSG00000005625	ortholog_one2one
ENSOCUG00000013974	CDKN1B	ENSMUSG00000003031	ortholog_one2one
ENSOCUG00000039555	OOSP4A		
ENSOCUG00000017242	PDGFC	ENSMUSG00000028019	ortholog_one2one
ENSOCUG00000015320	COL12A1	ENSMUSG00000032332	ortholog_one2one
ENSOCUG00000013244	CCDC66	ENSMUSG00000046753	ortholog_one2one
ENSOCUG00000017125	GPR19	ENSMUSG00000032641	ortholog_one2one
ENSOCUG00000028762	U6	ENSMUSG00002075003	ortholog_one2one
ENSOCUG00000014552	TIPRL	ENSMUSG00000040843	ortholog_one2one
ENSOCUG00000013195	SNPH	ENSMUSG00000027457	ortholog_one2one
ENSOCUG00000030049			
ENSOCUG00000010961	RPL15		
ENSOCUG00000012999		ENSMUSG00000030321	ortholog_one2one
ENSOCUG00000033357		ENSMUSG00000096808	ortholog_one2many
ENSOCUG00000037491			
ENSOCUG00000016255	CREBL2	ENSMUSG00000032652	ortholog_one2one
ENSOCUG00000012358	ATP11B	ENSMUSG00000037400	ortholog_one2one
ENSOCUG00000028817	U6	ENSMUSG00000118881	ortholog_one2one
ENSOCUG00000023058	IGSF8	ENSMUSG00000038034	ortholog_one2one
ENSOCUG00000014119	HOXD3	ENSMUSG00000079277	ortholog_one2one
ENSOCUG00000028222		ENSMUSG00000110526	ortholog_many2many
ENSOCUG00000028222		ENSMUSG00000061165	ortholog_many2many
ENSOCUG00000000277	MICU3	ENSMUSG00000039478	ortholog_one2one
ENSOCUG00000001931	CCDC51	ENSMUSG00000025645	ortholog_one2one
ENSOCUG00000022999			
ENSOCUG00000020969	SNORA73	ENSMUSG00000065181	ortholog_one2many
ENSOCUG00000000672	EPHA7	ENSMUSG00000028289	ortholog_one2one
ENSOCUG00000006362	SLC25A48	ENSMUSG00000021509	ortholog_one2one
ENSOCUG00000027281		ENSMUSG00000110526	ortholog_many2many
ENSOCUG00000027281		ENSMUSG00000061165	ortholog_many2many
ENSOCUG00000029302		ENSMUSG00000032040	ortholog_one2many
ENSOCUG00000029377			
ENSOCUG00000015356	INTS9	ENSMUSG00000021975	ortholog_one2one
ENSOCUG00000012544	KIRREL3	ENSMUSG00000032036	ortholog_one2one
ENSOCUG00000000245			
ENSOCUG00000006369	IL9	ENSMUSG00000021538	ortholog_one2one
ENSOCUG00000035344			
ENSOCUG00000022033	ITLN1	ENSMUSG00000038209	ortholog_one2one
ENSOCUG00000030764			
ENSOCUG00000014643		ENSMUSG00000066749	ortholog_one2one
ENSOCUG00000031826			
ENSOCUG00000013454	PRDM5	ENSMUSG00000029913	ortholog_one2one
ENSOCUG00000005924	SLC2A1	ENSMUSG00000028645	ortholog_one2one
ENSOCUG00000036881			
ENSOCUG00000021258			
ENSOCUG00000010962	GREB1L	ENSMUSG00000042942	ortholog_one2one
ENSOCUG00000004124	TMEM117	ENSMUSG00000063296	ortholog_one2one
ENSOCUG00000036656	U2		
ENSOCUG00000037798			
ENSOCUG00000031175		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000033181			
ENSOCUG00000023497	U6	ENSMUSG00002076159	ortholog_one2one
ENSOCUG00000023407			
ENSOCUG00000025584	SNORD15	ENSMUSG00000064966	ortholog_one2many
ENSOCUG00000008917		ENSMUSG00000015519	ortholog_one2many
ENSOCUG00000006551	BARX1	ENSMUSG00000021381	ortholog_one2one
ENSOCUG00000008725	VPS13B	ENSMUSG00000037646	ortholog_one2one
ENSOCUG00000002085			
ENSOCUG00000017243	FAR2	ENSMUSG00000030303	ortholog_one2one
ENSOCUG00000024568			
ENSOCUG00000038678			
ENSOCUG00000035160			
ENSOCUG00000026347	CDC7	ENSMUSG00000029283	ortholog_one2one
ENSOCUG00000024863			
ENSOCUG00000014450	ADD2	ENSMUSG00000030000	ortholog_one2one
ENSOCUG00000003021	CERKL	ENSMUSG00000075256	ortholog_one2one
ENSOCUG00000037174			
ENSOCUG00000025145		ENSMUSG00000023433	ortholog_many2many
ENSOCUG00000025145		ENSMUSG00000078520	ortholog_many2many
ENSOCUG00000011090	CTSK	ENSMUSG00000028111	ortholog_one2one
ENSOCUG00000008184	ARL6IP5	ENSMUSG00000035199	ortholog_one2one
ENSOCUG00000034297		ENSMUSG00000030203	ortholog_one2many
ENSOCUG00000037856			
ENSOCUG00000033054			
ENSOCUG00000015065	NFKBIL1	ENSMUSG00000042419	ortholog_one2one
ENSOCUG00000029966	TMA7	ENSMUSG00000091537	ortholog_one2many
ENSOCUG00000005726	MRPL17	ENSMUSG00000030879	ortholog_one2one
ENSOCUG00000013095		ENSMUSG00000044770	ortholog_one2one
ENSOCUG00000008111	LRRC42	ENSMUSG00000028617	ortholog_one2one
ENSOCUG00000019175	SNORA7	ENSMUSG00000064563	ortholog_one2one
ENSOCUG00000013867	PNLDC1	ENSMUSG00000073460	ortholog_one2one
ENSOCUG00000021417		ENSMUSG00000023025	ortholog_one2many
ENSOCUG00000004928	TGFBI	ENSMUSG00000035493	ortholog_one2one
ENSOCUG00000012065	PTPRR	ENSMUSG00000020151	ortholog_one2one
ENSOCUG00000001676	EZH2	ENSMUSG00000029687	ortholog_one2one
ENSOCUG00000005207	ATRIP	ENSMUSG00000025646	ortholog_one2one
ENSOCUG00000000280	TAFA3	ENSMUSG00000055865	ortholog_one2one
ENSOCUG00000012934	GNB3	ENSMUSG00000023439	ortholog_one2one
ENSOCUG00000016257	DYNC2H1	ENSMUSG00000047193	ortholog_one2one
ENSOCUG00000023574		ENSMUSG00000031207	ortholog_one2many
ENSOCUG00000003884	GSTCD	ENSMUSG00000028018	ortholog_one2one
