event	event_type	arm	dPSI_oriented
ENSMUSG00000037072;AL:3:144296436-144300662:144301193:144296436-144302584:144303422:+	AL	A485	0.001936125053302775
ENSMUSG00000037072;SE:3:144296436-144300662:144300711-144302584:+	SE	A485	0.13446810499969652
ENSMUSG00000037443;A3:4:133881707-133882988:133881701-133882988:-	A3	A485	-0.17743752397556745
ENSMUSG00000037465;AF:15:38298096-38299303:38299326:38298096-38300803:38300950:-	AF	A485	-0.2378500402844599
ENSMUSG00000037514;A5:2:131116183-131129394:131116040-131129394:+	A5	A485	0.25
ENSMUSG00000037514;SE:2:131116183-131129394:131129517-131135319:+	SE	A485	0.2499999497629114
ENSMUSG00000037608;A3:10:20197862-20198709:20197862-20198715:+	A3	A485	0.05067141082150317
ENSMUSG00000037712;SE:14:45713570-45713875:45713907-45719889:-	SE	A485	0.3439388627227622
ENSMUSG00000037722;A3:14:45618473-45619013:45618455-45619013:-	A3	A485	0.06769860496799185
ENSMUSG00000037722;A5:14:45622205-45626508:45622205-45626521:-	A5	A485	0.17157630688130165
ENSMUSG00000037805;MX:17:28547859-28547941:28548021-28549499:28547859-28548348:28548496-28549499:+	MX	A485	0.5338703428214631
ENSMUSG00000037805;SE:17:28548021-28548348:28548496-28549499:+	SE	A485	0.004165120507974129
ENSMUSG00000037885;SE:2:129643924-129652408:129653157-129669694:+	SE	A485	0.12845253939926465
ENSMUSG00000037966;AF:13:49340961:49341113-49347212:49343772:49343835-49347212:+	AF	A485	0.21979887435472756
ENSMUSG00000037966;AF:13:49341012:49341113-49347212:49343772:49343835-49347212:+	AF	A485	-0.092368885119998
ENSMUSG00000038005;SE:8:61346894-61348495:61348684-61349772:+	SE	A485	0.33907476295358163
ENSMUSG00000038028;SE:6:127069705-127078812:127078849-127086399:-	SE	A485	-0.18192101232893454
ENSMUSG00000038174;SE:1:58569418-58573644:58573811-58574549:-	SE	A485	0.07731841784068788
ENSMUSG00000038187;A5:7:112927666-112929062:112927666-112929151:-	A5	A485	0.15656658873271578
ENSMUSG00000038217;A5:11:75360727-75361226:75360444-75361226:+	A5	A485	0.2969718823867371
ENSMUSG00000038544;SE:4:59775549-59782254:59782334-59783728:-	SE	A485	0.16784287121220087
ENSMUSG00000038546;AF:13:43557165-43560088:43561504:43557165-43565887:43565960:-	AF	A485	0.2884714834859621
ENSMUSG00000038740;AF:2:33764472-33776798:33776857:33764472-33777332:33777494:-	AF	A485	-0.019123419631167815
ENSMUSG00000038740;AF:2:33764472-33776798:33776857:33764472-33777332:33777958:-	AF	A485	0.0751371826111128
ENSMUSG00000038812;RI:19:6887952:6888041-6888120:6888396:+	RI	A485	0.2798465489964379
ENSMUSG00000038845;AF:11:95557836:95557868-95558863:95557890:95557965-95558863:+	AF	A485	0.1459388008234178
ENSMUSG00000038965;SE:16:16972146-16977854:16978040-16994276:-	SE	A485	0.6514414092107058
ENSMUSG00000038965;SE:16:16978040-16989627:16989725-16994276:-	SE	A485	0.7515458656343107
ENSMUSG00000038965;SE:16:16978040-16994276:16994371-17019299:-	SE	A485	0.5557895542132153
ENSMUSG00000039163;A5:9:117944497-117979085:117944497-117979136:-	A5	A485	-0.0015516024366680758
ENSMUSG00000039630;A3:1:178156972-178157433:178152878-178157433:-	A3	A485	0.5880587519629186
ENSMUSG00000039630;SE:1:178151278-178151531:178151581-178152808:-	SE	A485	-0.04987673891353567
ENSMUSG00000039770;AF:17:73143448:73143786-73153274:73144531:73144814-73153274:+	AF	A485	-0.04422281280599105
ENSMUSG00000039770;AF:17:73143448:73143786-73153274:73147926:73148124-73153274:+	AF	A485	0.22004672175046702
ENSMUSG00000039770;AF:17:73144308:73144703-73153274:73147926:73148124-73153274:+	AF	A485	0.27666174758736883
ENSMUSG00000039770;AF:17:73144531:73144814-73153274:73147926:73148124-73153274:+	AF	A485	0.06270587028751144
ENSMUSG00000040139;SE:7:136978080-136978684:136978846-136989100:-	SE	A485	-0.004498610305040063
ENSMUSG00000040167;AL:7:130990381:130994309-130995484:130994376:130994448-130995484:-	AL	A485	0.2877340397592542
ENSMUSG00000040446;RI:18:24640162:24640288-24641051:24641148:-	RI	A485	0.1103785728398611
ENSMUSG00000040481;SE:11:106934651-106935318:106935491-106937826:-	SE	A485	0.3166888988796186
ENSMUSG00000040749;AF:X:162858665-162859011:162859117:162858665-162859183:162859489:-	AF	A485	0.030519787528796583
ENSMUSG00000040760;SE:14:26682995-26684763:26684834-26685604:-	SE	A485	0.20794736728540952
ENSMUSG00000040771;A5:17:48717400-48717856:48717265-48717856:+	A5	A485	0.002781674164595571
ENSMUSG00000040952;A5:7:24584294-24584561:24584274-24584561:+	A5	A485	0.011306321855021007
ENSMUSG00000040952;AF:7:24583796:24584092-24584561:24584139:24584294-24584561:+	AF	A485	0.1281019337958042
ENSMUSG00000040952;AF:7:24584058:24584092-24584561:24584238:24584274-24584561:+	AF	A485	-0.06912675915138133
ENSMUSG00000040952;SE:7:24584977-24585532:24585612-24587707:+	SE	A485	-0.11974635807613532
ENSMUSG00000041353;AL:X:149181791:149181912-149203338:149191574:149192596-149203338:-	AL	A485	0.0
ENSMUSG00000041353;AL:X:149181791:149181912-149203338:149191916:149192596-149203338:-	AL	A485	0.0
ENSMUSG00000041359;MX:12:105183960-105184482:105184551-105188792:105183960-105184918:105185088-105188792:-	MX	A485	0.43407005946153215
ENSMUSG00000041360;A3:19:27376504-27377079:27376500-27377079:-	A3	A485	0.16981399557424082
ENSMUSG00000041360;A3:19:27397521-27398697:27397517-27398697:-	A3	A485	0.1409231296685226
ENSMUSG00000041431;A5:13:100916293-100916530:100916293-100917284:-	A5	A485	0.36903420026921613
ENSMUSG00000041431;SE:13:100916293-100916530:100916640-100917284:-	SE	A485	0.1326329597740481
ENSMUSG00000041718;A3:X:143101117-143102895:143101117-143102999:+	A3	A485	0.16662232246270675
ENSMUSG00000041841;AF:15:5146127:5146166-5146769:5146183:5146408-5146769:+	AF	A485	0.06700270799636943
ENSMUSG00000041841;AF:15:5146183:5146408-5146769:5146431:5146548-5146769:+	AF	A485	0.0764262918602362
ENSMUSG00000041857;SE:19:11645780-11666031:11666212-11668306:-	SE	A485	0.04517737967361535
ENSMUSG00000041920;AF:11:109354374-109357102:109357185:109354374-109363764:109364120:-	AF	A485	0.3765577354142843
ENSMUSG00000041920;SE:11:109349431-109350625:109350768-109354136:-	SE	A485	0.3759503112163204
ENSMUSG00000042279;A5:6:115926702-115926851:115926673-115926851:+	A5	A485	0.20817635542575896
ENSMUSG00000042279;A5:6:115926706-115926851:115926673-115926851:+	A5	A485	0.22209010512221916
ENSMUSG00000042396;SE:9:48405481-48405583:48405687-48406455:-	SE	A485	0.2785601569468535
ENSMUSG00000043510;A5:5:110982665-110983841:110982665-110983846:-	A5	A485	0.2571254896317558
ENSMUSG00000043872;A3:4:126943699-126944357:126943405-126944357:-	A3	A485	0.27505271597996384
ENSMUSG00000044155;SE:6:18849665-18850910:18851000-18851635:+	SE	A485	-0.14888564363017331
ENSMUSG00000044768;AF:1:97582414-97589280:97589401:97582414-97589556:97589799:-	AF	A485	0.3961950423097519
ENSMUSG00000045378;AF:17:29160343-29161171:29161238:29160343-29162752:29162814:-	AF	A485	0.09393506815182073
ENSMUSG00000045519;AF:9:20265545-20266770:20266942:20265545-20296313:20296473:-	AF	A485	0.4553227181276363
ENSMUSG00000046516;SE:16:38169691-38170039:38170093-38172988:+	SE	A485	-0.029882946286380885
ENSMUSG00000046679;A3:6:86423250-86424293:86423250-86424323:+	A3	A485	0.0454531565798042
ENSMUSG00000046679;A5:6:86415829-86420709:86415776-86420709:+	A5	A485	0.5239525183217242
ENSMUSG00000046679;A5:6:86416240-86420709:86415776-86420709:+	A5	A485	0.5537679968194442
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415674:86415776-86420709:+	AF	A485	0.5073905597261308
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415674:86415829-86420709:+	AF	A485	0.06078097447210207
ENSMUSG00000046679;AF:6:86415356:86415469-86420709:86415709:86416240-86420709:+	AF	A485	0.018973301283153
ENSMUSG00000047044;A3:19:18691023-18694583:18691023-18694586:+	A3	A485	0.2361970420658544
ENSMUSG00000047139;AF:10:43455165:43455318-43458600:43455931:43456149-43458600:+	AF	A485	0.03654668139060191
ENSMUSG00000047996;A5:X:77564427-77627310:77564427-77627375:-	A5	A485	0.18753255704578786
ENSMUSG00000048271;SE:5:28544306-28547393:28547512-28557470:+	SE	A485	0.0378403235318463
ENSMUSG00000048668;AF:6:128339147-128339331:128339775:128339147-128339802:128339874:-	AF	A485	0.2412242323934676
ENSMUSG00000049164;A5:19:40883234-40885528:40883230-40885528:+	A5	A485	0.10979908896572299
ENSMUSG00000049164;SE:19:40885609-40896503:40896647-40899477:+	SE	A485	0.10979908896572299
ENSMUSG00000049439;SE:1:60391329-60392068:60392234-60393673:+	SE	A485	0.000780664341400482
ENSMUSG00000049517;AF:13:91071077:91071318-91071706:91071336:91071525-91071706:+	AF	A485	0.10622424588200657
ENSMUSG00000049606;AF:5:106814711-106815382:106815483:106814711-106843664:106843841:-	AF	A485	0.9666458346261018
ENSMUSG00000049606;AF:5:106814711-106815382:106815483:106814711-106844398:106844463:-	AF	A485	1.0
ENSMUSG00000050608;A5:4:138833214-138858099:138833214-138858233:-	A5	A485	0.03373056680611902
ENSMUSG00000050608;AF:4:138833214-138838528:138838554:138833214-138858099:138858305:-	AF	A485	0.039883049216326905
ENSMUSG00000050608;AF:4:138833214-138838528:138838554:138833214-138858233:138858424:-	AF	A485	0.100430600611782
ENSMUSG00000051256;A5:6:113419765-113424219:113419758-113424219:+	A5	A485	0.2360858714111697
ENSMUSG00000051391;A3:5:135961496-135963177:135959803-135963177:-	A3	A485	0.11447735302296513
ENSMUSG00000051391;AL:5:135937263:135940505-135963177:135959534:135961496-135963177:-	AL	A485	0.39697371256559
ENSMUSG00000051391;AL:5:135937263:135940505-135963177:135959615:135959803-135963177:-	AL	A485	0.3309411935543498
ENSMUSG00000051391;RI:5:135937263:135937975-135939841:135940505:-	RI	A485	0.29476896642223466
ENSMUSG00000052033;AF:2:170353155:170353389-170357659:170353440:170353475-170357659:+	AF	A485	0.22972847621616954
ENSMUSG00000052033;AF:2:170353365:170353389-170357659:170353440:170353475-170357659:+	AF	A485	0.40443776736139847
ENSMUSG00000053110;SE:9:7938539-7950493:7950540-7952954:-	SE	A485	0.14085630197835416
ENSMUSG00000053453;AF:14:8507911:8507969-8515107:8508486:8508578-8515107:+	AF	A485	0.051396330932861306
ENSMUSG00000053453;AF:14:8508557:8508578-8515107:8512132:8512303-8515107:+	AF	A485	0.37262828345013355
ENSMUSG00000053453;RI:14:8515107:8515197-8516225:8516352:+	RI	A485	0.453455401876661
ENSMUSG00000053453;RI:14:8515107:8515224-8516225:8516352:+	RI	A485	0.07503984628237775
ENSMUSG00000053931;SE:3:121244007-121245032:121245169-121245532:+	SE	A485	0.23723670100559868
ENSMUSG00000054469;A5:17:73415172-73468818:73415151-73468818:+	A5	A485	0.2705098105279111
ENSMUSG00000055067;AL:1:179205100:179205364-179232848:179222789:179223396-179232848:-	AL	A485	-0.01001480479741683
ENSMUSG00000056162;RI:18:84654172:84654334-84655940:84656089:-	RI	A485	0.24928386691175908
ENSMUSG00000056536;A5:1:105585575-105586612:105585575-105586641:-	A5	A485	0.47775112894410166
ENSMUSG00000056579;A3:11:3595523-3596557:3595454-3596557:-	A3	A485	0.013674075191053126
ENSMUSG00000057113;SE:11:33106104-33106664:33106747-33106991:-	SE	A485	-0.0796750213062315
ENSMUSG00000058291;A3:5:138614827-138615317:138614821-138615317:-	A3	A485	0.29515144823658834
ENSMUSG00000058291;SE:5:138610427-138614732:138614821-138615317:-	SE	A485	0.28228095790830954
ENSMUSG00000058704;AF:17:74565500-74595453:74595643:74565500-74601687:74601785:-	AF	A485	0.46758222158287177
ENSMUSG00000058704;MX:17:74509360-74524022:74524098-74532427:74509360-74527483:74527535-74532427:-	MX	A485	0.0953703985265616
ENSMUSG00000058704;SE:17:74509360-74527483:74527535-74532427:-	SE	A485	0.2563588984354105
ENSMUSG00000058704;SE:17:74509360-74532427:74532569-74548900:-	SE	A485	0.7133506882129279
ENSMUSG00000060288;AL:4:119157207:119157399-119167956:119164357:119165080-119167956:-	AL	A485	0.06268259228507911
ENSMUSG00000061136;A5:2:53034891-53035245:53034891-53035298:-	A5	A485	0.37440593694403307
ENSMUSG00000061371;SE:10:81894330-81894517:81894577-81895351:+	SE	A485	0.15036210834411512
ENSMUSG00000061477;AF:12:28681773-28682280:28682389:28681773-28683767:28683907:-	AF	A485	-0.007804818554715737
ENSMUSG00000062169;AF:1:180972258:180972466-180983424:180982303:180982469-180983424:+	AF	A485	0.06239486259723076
ENSMUSG00000062170;SE:X:67805837-67807538:67807615-67815651:+	SE	A485	0.37628690656278607
ENSMUSG00000062170;SE:X:67807615-67812562:67812699-67815651:+	SE	A485	-0.1522146445886413
ENSMUSG00000062627;SE:4:94836396-94836566:94836671-94839163:-	SE	A485	0.0940494184127375
ENSMUSG00000062797;SE:7:89569399-89572772:89572923-89584935:-	SE	A485	0.11447354875590376
ENSMUSG00000062797;SE:7:89572923-89584935:89585172-89590177:-	SE	A485	-0.03036976291096105
ENSMUSG00000063334;RI:10:111813017:111813142-111813220:111813303:+	RI	A485	0.2292180739507011
ENSMUSG00000063334;SE:10:111815052-111815792:111815962-111818706:+	SE	A485	0.31596642431760114
ENSMUSG00000063480;AL:15:81925679:81926398-81931688:81927251:81928218-81931688:-	AL	A485	0.04609801188462104
ENSMUSG00000063550;AF:7:101845095-101858946:101859074:101845095-101859225:101859383:-	AF	A485	0.5306278246407469
ENSMUSG00000063714;A3:2:72817976-72818694:72817976-72818716:+	A3	A485	0.4527667691123468
ENSMUSG00000063714;A3:2:72817976-72818712:72817976-72818716:+	A3	A485	0.08423790250875599
ENSMUSG00000063787;A3:14:20753265-20753344:20753265-20753358:+	A3	A485	0.6274581972086894
ENSMUSG00000064127;RI:X:12572538:12572684-12572771:12572931:-	RI	A485	0.07479258130934324
ENSMUSG00000064127;SE:X:12553440-12555568:12555699-12559824:-	SE	A485	0.07479258130934319
ENSMUSG00000064194;AF:7:42763653:42763706-42836594:42827012:42827127-42836594:+	AF	A485	0.01706611729954613
ENSMUSG00000064194;SE:7:42836977-42838467:42838574-42838726:+	SE	A485	0.11069243643964319
ENSMUSG00000064326;SE:12:112611518-112613272:112613466-112614259:+	SE	A485	-0.005979250869364794
ENSMUSG00000066000;A5:4:147725462-147726792:147725462-147726821:-	A5	A485	-0.008045016995330334
ENSMUSG00000066030;A3:4:143917359-143920012:143917359-143920545:+	A3	A485	0.15543062679915826
ENSMUSG00000066030;A5:4:143921939-143922379:143920855-143922379:+	A5	A485	0.15478769692395467
ENSMUSG00000066030;SE:4:143917359-143920012:143920075-143920545:+	SE	A485	0.10677885931390008
ENSMUSG00000066456;AL:9:82992001:82992482-82993046:82992773:82992927-82993046:-	AL	A485	0.3895618216226381
ENSMUSG00000066456;RI:9:82992001:82992482-82993046:82993159:-	RI	A485	0.34568644557188377
ENSMUSG00000066456;SE:9:82992482-82992841:82992927-82993046:-	SE	A485	0.24575868526623737
ENSMUSG00000066463;A3:9:78219917-78220187:78219818-78220187:-	A3	A485	0.18276654251585306
ENSMUSG00000066463;AF:9:78220357-78220609:78220729:78220357-78221979:78222078:-	AF	A485	0.19988585564698214
ENSMUSG00000066463;SE:9:78219591-78219752:78219818-78220187:-	SE	A485	0.038711119354213536
ENSMUSG00000066551;AF:5:148987561-148988089:148988426:148987561-148989710:148989826:-	AF	A485	0.2736218939298902
ENSMUSG00000066551;AF:5:148987561-148988089:148988426:148987561-148989710:148989850:-	AF	A485	0.06277316601006798
ENSMUSG00000068039;SE:17:13135516-13136685:13136770-13136930:+	SE	A485	0.15565072186755913
ENSMUSG00000068417;AF:14:51193449:51193685-51196972:51193701:51193915-51196972:+	AF	A485	0.22724858653994123
ENSMUSG00000070034;A3:1:85523448-85523683:85522154-85523683:-	A3	A485	0.4585123826957443
ENSMUSG00000070034;RI:1:85506778:85506920-85507365:85507466:-	RI	A485	0.136191463603145
ENSMUSG00000070677;AF:5:95604665:95604760-95629445:95621412:95621491-95629445:+	AF	A485	0.055202076161157465
ENSMUSG00000070837;A5:7:6998711-6999267:6998547-6999267:+	A5	A485	0.13607784561063346
ENSMUSG00000070837;A5:7:6998833-6999267:6998547-6999267:+	A5	A485	0.7075650693430551
ENSMUSG00000070837;AF:7:6998382:6998547-6999267:6998668:6998711-6999267:+	AF	A485	0.47873577248100785
ENSMUSG00000071072;SE:10:127906101-127907937:127908026-127910091:+	SE	A485	0.16025474797806905
ENSMUSG00000071533;A3:16:55844801-55849966:55844749-55849966:-	A3	A485	0.3330566067528796
ENSMUSG00000071533;AF:16:55844801-55844897:55845031:55844801-55849966:55850059:-	AF	A485	0.27248704546683034
ENSMUSG00000071533;SE:16:55842492-55844587:55844749-55849966:-	SE	A485	0.4880635686482969
ENSMUSG00000071533;SE:16:55842492-55844587:55844801-55849966:-	SE	A485	0.24059036916842147
ENSMUSG00000071533;SE:16:55842492-55844587:55845000-55849966:-	SE	A485	0.048408519714244154
ENSMUSG00000072694;AL:5:114946257:114947392-114951841:114950854:114951266-114951841:-	AL	A485	0.22277072288096808
ENSMUSG00000073079;AF:12:55127062:55127171-55135955:55127345:55127521-55135955:+	AF	A485	-0.14918499499128635
ENSMUSG00000073079;AL:12:55138118-55138492:55138686:55138118-55142600:55142674:+	AL	A485	0.027650600753214235
ENSMUSG00000073633;AF:1:84817562:84817689-84858813:84844157:84844264-84858813:+	AF	A485	0.36688699213143117
ENSMUSG00000073702;RI:1:39407010:39407087-39407230:39407336:+	RI	A485	-0.20040749249833728
ENSMUSG00000073705;A5:4:149216129-149216716:149216129-149216735:-	A5	A485	0.19906031777170485
ENSMUSG00000074129;MX:7:44775661-44775902:44775961-44776415:44775661-44776166:44776218-44776415:-	MX	A485	-0.0
ENSMUSG00000074238;SE:3:127606944-127609245:127609343-127610559:-	SE	A485	0.12364635459534876
ENSMUSG00000074354;A5:9:51754002-51786910:51754002-51787003:-	A5	A485	0.14281120544482068
ENSMUSG00000074354;A5:9:51754002-51786910:51754002-51787031:-	A5	A485	0.2011313085935007
ENSMUSG00000074366;SE:7:15484341-15484472:15484530-15491417:+	SE	A485	0.1921692520585903
ENSMUSG00000074397;A3:9:44346949-44347156:44346878-44347156:-	A3	A485	-0.004540133353096875
ENSMUSG00000074397;AL:9:44345070:44345320-44346720:44345497:44346606-44346720:-	AL	A485	-0.004514323372699393
ENSMUSG00000074698;SE:2:152096241-152099298:152099399-152099861:+	SE	A485	0.05965386989266963
ENSMUSG00000074781;SE:10:95377313-95377500:95377640-95378134:+	SE	A485	0.1565356840686178
ENSMUSG00000075054;AF:13:18166334-18167377:18167688:18166334-18167766:18167913:-	AF	A485	0.2941497247864039
ENSMUSG00000075427;AL:15:98083894:98085671-98087015:98086175:98086660-98087015:-	AL	A485	0.1288496445509445
ENSMUSG00000075610;MX:11:94669574-94669743:94669885-94670082:94669574-94669887:94669941-94670082:-	MX	A485	0.21135219919723322
ENSMUSG00000078713;SE:4:45105644-45106839:45106888-45107913:-	SE	A485	0.24570222858449664
ENSMUSG00000078919;AF:2:168069422-168071731:168071996:168069422-168072113:168072150:-	AF	A485	-0.1905976637699991
ENSMUSG00000078919;AF:2:168069422-168071731:168071996:168069422-168072113:168072248:-	AF	A485	0.25317813104344045
ENSMUSG00000078919;AF:2:168069422-168072113:168072150:168069422-168072309:168072511:-	AF	A485	0.2770211896928175
ENSMUSG00000078919;AF:2:168069422-168072113:168072248:168069422-168072309:168072511:-	AF	A485	0.5133080581421641
ENSMUSG00000078919;AF:2:168069422-168072113:168072282:168069422-168072309:168072511:-	AF	A485	0.42492008492829003
ENSMUSG00000078919;SE:2:168059696-168061140:168061165-168061957:-	SE	A485	0.3205576522692174
ENSMUSG00000078974;A5:11:16456472-16458079:16456472-16458104:-	A5	A485	0.42050911256779755
ENSMUSG00000078974;AF:11:16456472-16457980:16458069:16456472-16458079:16458484:-	AF	A485	0.052874422261390164
ENSMUSG00000079162;A3:9:88971647-88972646:88971644-88972646:-	A3	A485	0.10588345949559075
ENSMUSG00000079477;AF:6:87990680-87996618:87996765:87990680-88022055:88022252:-	AF	A485	0.3384613632340594
ENSMUSG00000079477;AF:6:87990680-88021919:88021999:87990680-88022055:88022252:-	AF	A485	0.05290272313280431
ENSMUSG00000079477;AF:6:87992700-87996618:87996765:87992700-88022055:88022227:-	AF	A485	0.47091069193956514
ENSMUSG00000079477;SE:6:87990680-87991568:87991702-87992614:-	SE	A485	0.4472815129215985
ENSMUSG00000079658;AF:1:16718231-16727046:16727108:16718231-16727216:16727262:-	AF	A485	0.4770620771971415
ENSMUSG00000085334;AL:4:126930442-126930725:126930806:126930442-126941483:126943191:+	AL	A485	0.056323292641190514
ENSMUSG00000086474;AF:11:79673382-79673596:79673713:79673382-79751410:79751542:-	AF	A485	0.0024708536720357555
ENSMUSG00000087491;SE:X:34239583-34240256:34240534-34241045:-	SE	A485	0.1454858260459222
ENSMUSG00000087491;SE:X:34239583-34240502:34240534-34241045:-	SE	A485	0.07011543976433143
ENSMUSG00000090254;A3:6:89118067-89121530:89118067-89121544:+	A3	A485	0.2097187444484333
ENSMUSG00000090254;A3:6:89118067-89121544:89118067-89121595:+	A3	A485	0.0851988376921306
ENSMUSG00000090254;SE:6:89118067-89121530:89121658-89122141:+	SE	A485	0.38512694287396915
ENSMUSG00000090254;SE:6:89118067-89121544:89121658-89122141:+	SE	A485	0.5193840458186487
ENSMUSG00000096917;A3:8:57959835-57963030:57959835-57963122:+	A3	A485	0.07801237540880968
ENSMUSG00000096917;AF:8:57940551:57940950-57943374:57941071:57941227-57943374:+	AF	A485	0.8541305381264943
ENSMUSG00000096917;AF:8:57940551:57940950-57943374:57941121:57941227-57943374:+	AF	A485	0.895641132176946
ENSMUSG00000096917;AF:8:57941044:57941227-57943374:57942643:57942816-57943374:+	AF	A485	0.06822123398599078
ENSMUSG00000096917;AF:8:57941084:57941102-57943374:57941121:57941227-57943374:+	AF	A485	0.4227571722396736
ENSMUSG00000097113;AF:1:136611110:136611211-136616482:136611367:136611441-136616482:+	AF	A485	0.4961040439176785
ENSMUSG00000097113;AL:1:136609300-136610240:136610465:136609300-136616482:136616491:+	AL	A485	0.342108067450575
ENSMUSG00000097727;RI:17:46090185:46090317-46091846:46091899:+	RI	A485	0.2224651295671286
ENSMUSG00000100969;AL:19:3195946:3196265-3203931:3199813:3200006-3203931:-	AL	A485	0.7934365356043389
ENSMUSG00000100969;AL:19:3195946:3196265-3203931:3203208:3203401-3203931:-	AL	A485	0.7934365356043389
ENSMUSG00000109734;AF:7:104558006:104558103-104559477:104559058:104559381-104559477:+	AF	A485	0.12428023817044487
ENSMUSG00000111270;A5:9:120621270-120622949:120621159-120622949:+	A5	A485	0.02987307079700474
ENSMUSG00000112286;AL:10:82607302-82613086:82613615:82607302-82631455:82631640:+	AL	A485	0.042759670702539956
ENSMUSG00000113738;AF:13:35236710:35236786-35263215:35262472:35262610-35263215:+	AF	A485	-0.15473907903428086
ENSMUSG00000113738;AL:13:35265280-35265521:35265537:35265280-35267084:35267243:+	AL	A485	-0.15473907903428086
ENSMUSG00000113784;RI:13:3168576:3168748-3168868:3168909:-	RI	A485	0.4895812234204523
ENSMUSG00000113902;AF:12:101935896-101941919:101942513:101935896-101943043:101943323:-	AF	A485	-0.10775199105237478
ENSMUSG00000114319;AF:13:38966827-38977579:38977636:38966827-39009559:39009731:-	AF	A485	0.3241253869778467
ENSMUSG00000117727;SE:18:35188833-35193165:35193209-35220525:-	SE	A485	0.052610959511394384
ENSMUSG00000118332;SE:5:143534889-143537164:143537296-143548512:+	SE	A485	0.463779007125784
ENSMUSG00000118504;A3:3:89966107-89967669:89966107-89968945:+	A3	A485	0.2229962064969938
ENSMUSG00000121465;AF:14:24343304:24343375-24346065:24343387:24343655-24346065:+	AF	A485	-0.007667943893575502
ENSMUSG00000121818;AF:5:115241587-115245952:115246021:115241587-115248252:115248327:-	AF	A485	-0.0650816232760415
ENSMUSG00000121889;AF:5:94487608:94487670-94529205:94525176:94525307-94529205:+	AF	A485	0.5643620558467936
ENSMUSG00000000028;SE:16:18626173-18627482:18627619-18629139:-	SE	A485+Dux	0.03108939973673125
ENSMUSG00000000399;A3:6:126821992-126826027:126821924-126826027:-	A3	A485+Dux	0.057280211100634415
ENSMUSG00000000441;RI:6:115597170:115597288-115598777:115598823:-	RI	A485+Dux	0.2546563628449747
ENSMUSG00000000441;SE:6:115603927-115608176:115608329-115609858:-	SE	A485+Dux	0.2546563628449747
ENSMUSG00000000568;AF:5:100115246-100124393:100124410:100115246-100126251:100126776:-	AF	A485+Dux	0.4490101224035424
ENSMUSG00000000568;AF:5:100115246-100124393:100124410:100115246-100126251:100126794:-	AF	A485+Dux	-0.0874822137119684
ENSMUSG00000000568;SE:5:100109192-100109957:100110063-100110374:-	SE	A485+Dux	0.2593238049407061
ENSMUSG00000000568;SE:5:100109192-100109993:100110063-100110374:-	SE	A485+Dux	0.04692638842303208
ENSMUSG00000000568;SE:5:100110471-100111590:100111736-100111843:-	SE	A485+Dux	0.25034683346931574
ENSMUSG00000000827;SE:2:181143846-181144669:181144728-181149959:+	SE	A485+Dux	0.34182560369773135
ENSMUSG00000000827;SE:2:181150060-181152297:181152323-181153367:+	SE	A485+Dux	0.5301306081426325
ENSMUSG00000001089;AL:4:136272713-136273308:136273705:136272713-136281815:136282091:+	AL	A485+Dux	0.8023612580847668
ENSMUSG00000001289;AF:15:102234624:102234695-102236957:102234818:102234970-102236957:+	AF	A485+Dux	0.780902038913288
ENSMUSG00000001289;SE:15:102234695-102234868:102234970-102236957:+	SE	A485+Dux	0.23949948365955853
ENSMUSG00000001289;SE:15:102234970-102235253:102235284-102236957:+	SE	A485+Dux	0.10457735144356028
ENSMUSG00000003779;AF:18:34757666:34757905-34758511:34758060:34758113-34758511:+	AF	A485+Dux	0.15029096240511464
ENSMUSG00000003779;RI:18:34761438:34761475-34761558:34761632:+	RI	A485+Dux	0.28490862992247523
ENSMUSG00000003779;RI:18:34761728:34761839-34761938:34762006:+	RI	A485+Dux	0.28490862992247534
ENSMUSG00000004359;AF:10:88516436-88518837:88518885:88516436-88520828:88520877:-	AF	A485+Dux	0.45072924328419206
ENSMUSG00000004359;SE:10:88511932-88512735:88512827-88513362:-	SE	A485+Dux	0.2614414748634527
ENSMUSG00000004642;AL:5:33792296:33792519-33799245:33797399:33798272-33799245:-	AL	A485+Dux	0.20880607367652296
ENSMUSG00000004642;SE:5:33802981-33803354:33803413-33807087:-	SE	A485+Dux	0.1405999677939413
ENSMUSG00000004980;SE:6:51444275-51444371:51444406-51446651:-	SE	A485+Dux	0.5329649439246045
ENSMUSG00000005204;AF:11:69571676-69572489:69572672:69571676-69572815:69572910:-	AF	A485+Dux	0.2329731512207982
ENSMUSG00000005370;AF:17:88282490:88282833-88287619:88287131:88287225-88287619:+	AF	A485+Dux	0.37951968204551684
ENSMUSG00000005672;A5:5:75799818-75801153:75799806-75801153:+	A5	A485+Dux	0.08113690272295093
ENSMUSG00000006398;A5:4:118292073-118292670:118292073-118292974:-	A5	A485+Dux	0.12092454623938743
ENSMUSG00000006398;SE:4:118292073-118292670:118292898-118292974:-	SE	A485+Dux	0.024509356133324056
ENSMUSG00000006418;SE:2:167345521-167348967:167349117-167352796:+	SE	A485+Dux	0.12406837079148297
ENSMUSG00000006818;A5:17:13227320-13229407:13227273-13229407:+	A5	A485+Dux	0.15744201049822548
ENSMUSG00000007656;A5:9:74945005-74945189:74945001-74945189:+	A5	A485+Dux	0.25833639948857634
